order_id,order_date,country,device_type,traffic_source,payment_method,product_category,order_value_eur,shipping_distance_km,high_risk_ip,is_fraud,governance_action
ORD-2023-007867,20/08/2023,Spain,Mobile,Paid Ads,Debit Card,Garden,117.22,378.3,0,0,PASS
ORD-2025-002744,26/04/2025,Netherlands,Mobile,Email,Debit Card,Electronics,39.8,866.1,0,0,PASS
ORD-2024-004959,17/05/2024,France,Mobile,Paid Ads,Gift Card,Toys,23.08,265.5,0,0,PASS
ORD-2023-006475,14/08/2023,Germany,Desktop,Direct,Debit Card,Beauty,20.85,307.1,0,0,PASS
ORD-2024-007889,23/08/2024,Italy,Desktop,Organic Search,Credit Card,Fashion,24.93,126.0,0,0,PASS
ORD-2025-000493,02/02/2025,Spain,Mobile,Social Media,Debit Card,Home & Kitchen,80.82,570.2,0,0,PASS
ORD-2024-001117,29/06/2024,Germany,Desktop,Paid Ads,Credit Card,Sports,70.63,188.1,0,0,PASS
ORD-2024-005638,24/11/2024,Germany,Desktop,Direct,PayPal,Home & Kitchen,32.09,90.7,0,0,PASS
ORD-2025-010531,31/01/2025,Belgium,Mobile,Social Media,Klarna,Home & Kitchen,78.37,418.7,0,0,PASS
ORD-2023-011843,30/07/2023,Turkey,Desktop,Email,Credit Card,Fashion,49.71,776.6,0,0,PASS
ORD-2024-008901,13/06/2024,France,Mobile,Paid Ads,Debit Card,Electronics,35.98,400.4,0,0,PASS
ORD-2024-010323,26/07/2024,France,Desktop,Paid Ads,Credit Card,Electronics,12.17,296.0,0,0,PASS
ORD-2025-006590,15/01/2025,Netherlands,Mobile,Social Media,PayPal,Sports,32.86,958.1,0,0,PASS
ORD-2024-010873,03/03/2024,Belgium,Mobile,Social Media,Debit Card,Fashion,94.16,170.5,0,0,PASS
ORD-2025-007558,23/01/2025,Belgium,Desktop,Social Media,PayPal,Electronics,32.91,1033.7,0,0,PASS
ORD-2025-009603,21/12/2025,Belgium,Mobile,Marketplace,PayPal,Beauty,36.98,547.6,0,0,PASS
ORD-2023-005242,09/03/2023,Poland,Mobile,Organic Search,Credit Card,Beauty,18.91,299.6,0,0,PASS
ORD-2024-011084,27/02/2024,Turkey,Mobile,Paid Ads,PayPal,Electronics,92.68,280.2,0,0,PASS
ORD-2023-002784,24/06/2023,Netherlands,Mobile,Email,PayPal,Electronics,56.85,755.8,0,0,PASS
ORD-2024-008846,08/04/2024,Spain,Mobile,Email,Credit Card,Garden,25.69,763.7,0,0,PASS
ORD-2025-001697,25/09/2025,Spain,Mobile,Paid Ads,Debit Card,Home & Kitchen,18.29,587.2,0,0,PASS
ORD-2023-005686,03/11/2023,Belgium,Desktop,Marketplace,Klarna,Electronics,100.63,525.3,0,0,PASS
ORD-2024-002296,01/04/2024,Netherlands,Mobile,Social Media,Debit Card,Electronics,57.8,392.3,0,0,PASS
ORD-2023-005940,06/08/2023,Italy,Mobile,Direct,Credit Card,Fashion,14.58,1445.5,0,0,PASS
ORD-2024-007764,28/09/2024,Netherlands,Desktop,Direct,Debit Card,Electronics,70.46,344.9,0,0,PASS
ORD-2024-003314,21/07/2024,Netherlands,Desktop,Email,Klarna,Beauty,150.8,130.3,0,0,PASS
ORD-2023-004782,21/01/2023,Italy,Desktop,Email,PayPal,Fashion,94.05,184.9,0,0,PASS
ORD-2023-008351,15/06/2023,Netherlands,Mobile,Marketplace,PayPal,Sports,9.54,130.9,0,0,PASS
ORD-2025-008952,10/12/2025,Netherlands,Mobile,Marketplace,Debit Card,Home & Kitchen,8.78,615.9,0,0,PASS
ORD-2023-007606,02/05/2023,Netherlands,Mobile,Marketplace,Bank Transfer,Fashion,79.78,373.6,0,0,PASS
ORD-2025-000216,26/03/2025,Germany,Tablet,Direct,Debit Card,Fashion,36.61,324.0,0,0,PASS
ORD-2023-006708,27/08/2023,Belgium,Mobile,Social Media,Klarna,Fashion,17.77,384.7,0,0,PASS
ORD-2023-009888,05/02/2023,Belgium,Mobile,Organic Search,Klarna,Electronics,65.9,651.3,0,0,PASS
ORD-2025-010952,02/03/2025,Netherlands,Desktop,Marketplace,Credit Card,Electronics,80.51,232.5,0,0,PASS
ORD-2024-003484,16/12/2024,Belgium,Desktop,Organic Search,Gift Card,Sports,65.82,655.2,0,0,PASS
ORD-2023-007007,26/02/2023,Germany,Mobile,Social Media,Klarna,Toys,129.15,516.8,0,0,PASS
ORD-2025-005103,04/03/2025,Germany,Mobile,Marketplace,Debit Card,Home & Kitchen,55.9,336.5,0,0,PASS
ORD-2023-006600,05/11/2023,Belgium,Desktop,Organic Search,Debit Card,Garden,64.64,59.9,0,0,PASS
ORD-2023-003765,11/07/2023,France,Desktop,Organic Search,Debit Card,Home & Kitchen,84.34,498.3,0,0,PASS
ORD-2024-006411,21/05/2024,Germany,Tablet,Organic Search,Klarna,Home & Kitchen,27.42,211.1,0,0,PASS
ORD-2023-009108,15/11/2023,Belgium,Desktop,Social Media,Credit Card,Fashion,24.41,196.8,0,0,PASS
ORD-2023-000026,09/07/2023,Netherlands,Desktop,Direct,Klarna,Toys,72.84,818.8,0,0,PASS
ORD-2025-007660,05/12/2025,Belgium,Desktop,Direct,Bank Transfer,Electronics,177.28,384.5,0,0,PASS
ORD-2025-011445,16/04/2025,Turkey,Desktop,Marketplace,Debit Card,Toys,26.47,72.4,0,0,PASS
ORD-2023-011037,18/06/2023,Turkey,Desktop,Direct,Debit Card,Sports,30.46,199.0,0,0,PASS
ORD-2024-010335,01/07/2024,Netherlands,Mobile,Social Media,Bank Transfer,Toys,63.03,290.7,0,0,PASS
ORD-2025-006684,30/07/2025,Belgium,Desktop,Organic Search,PayPal,Electronics,194.7,190.7,0,0,PASS
ORD-2024-009870,06/06/2024,Poland,Mobile,Marketplace,PayPal,Sports,53.46,135.4,0,0,PASS
ORD-2024-009276,23/05/2024,Netherlands,Mobile,Organic Search,Credit Card,Beauty,61.63,235.7,0,0,PASS
ORD-2023-011576,07/04/2023,Turkey,Mobile,Marketplace,Debit Card,Electronics,181.45,837.5,0,0,PASS
ORD-2023-009939,22/04/2023,France,Desktop,Marketplace,Debit Card,Fashion,50.13,182.0,0,0,PASS
ORD-2025-001103,12/09/2025,Germany,Mobile,Direct,Debit Card,Sports,29.29,591.0,0,0,PASS
ORD-2025-003277,26/01/2025,Poland,Mobile,Email,Debit Card,Fashion,21.41,281.6,0,0,PASS
ORD-2025-005346,07/09/2025,France,Mobile,Social Media,Bank Transfer,Beauty,50.04,250.9,0,0,PASS
ORD-2025-010880,22/03/2025,Netherlands,Desktop,Social Media,Debit Card,Pet Supplies,42.51,244.8,0,0,PASS
ORD-2023-008387,14/07/2023,Belgium,Desktop,Organic Search,Bank Transfer,Home & Kitchen,18.07,427.7,0,0,PASS
ORD-2023-008723,31/12/2023,Poland,Desktop,Organic Search,Klarna,Pet Supplies,78.94,200.5,0,0,PASS
ORD-2023-011991,04/11/2023,Netherlands,Mobile,Direct,Debit Card,Garden,49.25,947.9,0,0,PASS
ORD-2023-002208,04/10/2023,Turkey,Desktop,Marketplace,Debit Card,Garden,50.97,897.6,0,0,PASS
ORD-2023-004553,17/09/2023,Belgium,Tablet,Social Media,Klarna,Garden,56.4,520.2,0,0,PASS
ORD-2025-004403,04/05/2025,Germany,Mobile,Social Media,Gift Card,Garden,42.77,1074.3,0,0,PASS
ORD-2023-007396,06/09/2023,Germany,Mobile,Paid Ads,Credit Card,Garden,51.75,286.5,0,0,PASS
ORD-2024-003719,29/08/2024,Netherlands,Desktop,Paid Ads,Debit Card,Home & Kitchen,42.13,417.6,0,0,PASS
ORD-2025-000973,22/07/2025,Belgium,Mobile,Social Media,PayPal,Toys,123.6,972.3,0,0,PASS
ORD-2024-004580,09/02/2024,Netherlands,Mobile,Direct,Credit Card,Toys,18.78,208.9,0,0,PASS
ORD-2024-006517,24/06/2024,Germany,Mobile,Organic Search,Debit Card,Electronics,31.79,643.9,0,0,PASS
ORD-2023-000720,06/01/2023,France,Mobile,Paid Ads,Debit Card,Home & Kitchen,49.87,671.0,0,0,PASS
ORD-2024-006156,18/04/2024,France,Mobile,Paid Ads,PayPal,Electronics,106.42,122.8,0,0,PASS
ORD-2025-011315,08/02/2025,Netherlands,Mobile,Direct,Debit Card,Electronics,166.37,413.4,0,0,PASS
ORD-2025-002804,10/01/2025,Germany,Desktop,Paid Ads,Bank Transfer,Toys,34.09,1624.7,0,1,PASS
ORD-2024-002567,23/03/2024,France,Mobile,Paid Ads,Gift Card,Fashion,45.06,514.4,0,0,PASS
ORD-2025-004026,17/08/2025,Netherlands,Mobile,Direct,Credit Card,Home & Kitchen,103.86,456.0,0,0,PASS
ORD-2023-006199,10/04/2023,Spain,Mobile,Social Media,PayPal,Fashion,51.43,943.2,0,0,PASS
ORD-2025-008225,29/12/2025,Spain,Tablet,Direct,Debit Card,Garden,166.21,467.0,0,0,PASS
ORD-2025-010594,02/03/2025,Germany,Desktop,Direct,Bank Transfer,Electronics,58.76,903.1,0,0,PASS
ORD-2025-004064,12/10/2025,Belgium,Mobile,Marketplace,Bank Transfer,Fashion,122.08,136.0,0,0,PASS
ORD-2025-002793,05/09/2025,Germany,Mobile,Paid Ads,PayPal,Home & Kitchen,17.33,354.9,0,0,PASS
ORD-2023-002223,27/02/2023,Turkey,Mobile,Social Media,Credit Card,Sports,10.14,295.4,0,0,PASS
ORD-2023-005819,19/12/2023,Turkey,Mobile,Marketplace,Credit Card,Fashion,47.3,451.1,0,0,PASS
ORD-2024-003867,30/08/2024,Germany,Desktop,Paid Ads,Credit Card,Electronics,41.48,824.4,0,1,PASS
ORD-2024-008695,28/12/2024,Turkey,Desktop,Direct,Debit Card,Home & Kitchen,34.84,286.6,0,0,PASS
ORD-2025-010390,15/10/2025,Turkey,Mobile,Social Media,Debit Card,Garden,40.32,102.0,0,0,PASS
ORD-2025-003228,14/01/2025,France,Tablet,Email,Debit Card,Beauty,8.92,211.9,0,0,PASS
ORD-2023-004215,17/03/2023,Belgium,Mobile,Organic Search,Debit Card,Beauty,38.96,411.1,0,0,PASS
ORD-2023-003924,03/07/2023,Belgium,Desktop,Paid Ads,Credit Card,Beauty,20.06,144.0,0,0,PASS
ORD-2025-008972,02/10/2025,Belgium,Mobile,Paid Ads,Klarna,Electronics,11.25,705.2,0,0,PASS
ORD-2025-001402,10/10/2025,Netherlands,Desktop,Marketplace,Bank Transfer,Pet Supplies,173.66,288.9,0,0,PASS
ORD-2025-007704,31/05/2025,Netherlands,Mobile,Social Media,Credit Card,Garden,44.58,690.8,1,1,IMMEDIATE_BLOCK
ORD-2025-004980,13/06/2025,Poland,Mobile,Direct,Gift Card,Garden,50.39,415.7,0,0,PASS
ORD-2023-003254,15/02/2023,Netherlands,Mobile,Social Media,Credit Card,Electronics,30.99,199.6,0,0,PASS
ORD-2025-010348,17/05/2025,Spain,Mobile,Social Media,Debit Card,Electronics,46.85,1109.4,0,0,PASS
ORD-2025-002662,30/05/2025,Italy,Desktop,Email,PayPal,Home & Kitchen,211.71,361.6,0,0,PASS
ORD-2023-002159,22/05/2023,Germany,Mobile,Organic Search,Klarna,Fashion,22.56,159.3,0,0,PASS
ORD-2023-008579,27/11/2023,Italy,Mobile,Organic Search,Bank Transfer,Electronics,72.35,291.8,0,0,PASS
ORD-2024-008089,03/05/2024,Netherlands,Desktop,Marketplace,PayPal,Home & Kitchen,40.65,682.3,0,0,PASS
ORD-2025-000675,19/01/2025,Germany,Desktop,Paid Ads,Credit Card,Home & Kitchen,93.23,243.7,0,0,PASS
ORD-2025-009141,04/12/2025,Spain,Mobile,Social Media,Credit Card,Electronics,78.39,625.1,0,0,PASS
ORD-2023-007012,29/12/2023,Turkey,Desktop,Paid Ads,Klarna,Fashion,36.44,669.6,0,0,PASS
ORD-2024-008828,25/10/2024,Turkey,Mobile,Email,Debit Card,Sports,110.65,638.2,0,0,PASS
ORD-2024-003842,23/01/2024,Belgium,Mobile,Paid Ads,Credit Card,Electronics,38.55,595.2,0,0,PASS
ORD-2023-001816,14/10/2023,Germany,Desktop,Paid Ads,Credit Card,Pet Supplies,51.33,585.7,1,0,MFA_CHALLENGE
ORD-2023-009988,11/02/2023,Germany,Mobile,Social Media,Credit Card,Fashion,26.15,322.7,0,0,PASS
ORD-2024-011804,08/09/2024,Netherlands,Mobile,Organic Search,Credit Card,Sports,32.34,506.9,0,0,PASS
ORD-2023-002101,04/05/2023,Spain,Mobile,Paid Ads,Credit Card,Garden,52.46,198.3,0,0,PASS
ORD-2023-010567,21/03/2023,Germany,Mobile,Organic Search,Credit Card,Home & Kitchen,101.46,256.2,0,0,PASS
ORD-2023-006709,29/10/2023,France,Mobile,Organic Search,PayPal,Home & Kitchen,66.73,119.2,0,0,PASS
ORD-2025-001674,26/08/2025,Germany,Mobile,Organic Search,Credit Card,Garden,95.1,794.2,0,0,PASS
ORD-2023-004214,25/10/2023,Turkey,Mobile,Organic Search,Bank Transfer,Home & Kitchen,119.05,347.1,0,0,PASS
ORD-2025-008740,04/02/2025,Turkey,Mobile,Organic Search,Klarna,Beauty,7.86,594.2,0,0,PASS
ORD-2023-001549,27/12/2023,Turkey,Mobile,Social Media,Credit Card,Garden,42.0,171.5,0,0,PASS
ORD-2025-008688,10/06/2025,Netherlands,Mobile,Paid Ads,Klarna,Home & Kitchen,103.41,324.6,0,0,PASS
ORD-2025-008548,21/11/2025,France,Mobile,Paid Ads,Credit Card,Sports,67.88,306.9,0,0,PASS
ORD-2024-005185,10/05/2024,Germany,Mobile,Direct,PayPal,Garden,51.77,584.9,0,0,PASS
ORD-2025-001462,16/04/2025,Spain,Desktop,Organic Search,Debit Card,Toys,243.96,767.9,0,0,PASS
ORD-2024-011653,01/11/2024,Belgium,Desktop,Email,Credit Card,Electronics,94.38,364.4,0,0,PASS
ORD-2024-003221,18/08/2024,Germany,Mobile,Direct,Credit Card,Home & Kitchen,43.31,394.8,0,0,PASS
ORD-2025-010984,11/04/2025,Germany,Mobile,Direct,Debit Card,Fashion,172.29,547.0,0,0,PASS
ORD-2025-007171,06/07/2025,Netherlands,Mobile,Direct,Debit Card,Toys,21.08,1154.7,0,0,PASS
ORD-2023-007431,21/04/2023,Germany,Mobile,Marketplace,Credit Card,Electronics,416.51,256.9,0,0,PASS
ORD-2025-001752,18/01/2025,Netherlands,Mobile,Marketplace,PayPal,Electronics,97.19,1362.6,0,0,PASS
ORD-2023-003977,29/05/2023,France,Tablet,Social Media,Debit Card,Toys,20.31,513.5,0,0,PASS
ORD-2024-008354,28/12/2024,Netherlands,Desktop,Social Media,Klarna,Garden,167.08,847.7,0,0,PASS
ORD-2025-001773,26/12/2025,Turkey,Mobile,Paid Ads,Credit Card,Fashion,15.66,214.9,0,0,PASS
ORD-2024-002017,29/05/2024,Netherlands,Mobile,Organic Search,Credit Card,Electronics,110.7,519.9,0,0,PASS
ORD-2024-002006,26/11/2024,France,Mobile,Social Media,PayPal,Home & Kitchen,63.26,680.4,0,0,PASS
ORD-2023-003894,13/03/2023,Netherlands,Desktop,Direct,Bank Transfer,Pet Supplies,66.5,562.3,1,0,PASS
ORD-2024-003238,23/10/2024,France,Mobile,Paid Ads,Klarna,Fashion,16.17,47.4,0,0,PASS
ORD-2024-004425,30/08/2024,Netherlands,Mobile,Paid Ads,Credit Card,Toys,178.45,496.7,0,0,PASS
ORD-2025-008589,16/01/2025,Netherlands,Desktop,Email,Klarna,Home & Kitchen,167.44,562.5,0,0,PASS
ORD-2023-002258,16/09/2023,Spain,Desktop,Marketplace,Klarna,Garden,39.54,352.1,0,0,PASS
ORD-2025-004073,12/09/2025,Italy,Desktop,Direct,PayPal,Home & Kitchen,136.63,478.7,0,0,PASS
ORD-2025-005575,27/03/2025,Netherlands,Desktop,Email,Debit Card,Garden,59.64,423.2,0,1,PASS
ORD-2024-011405,24/03/2024,Spain,Mobile,Marketplace,Bank Transfer,Toys,26.22,645.1,0,0,PASS
ORD-2024-005356,14/02/2024,Germany,Mobile,Email,Debit Card,Sports,19.82,135.0,0,0,PASS
ORD-2024-008419,20/03/2024,Italy,Desktop,Paid Ads,Credit Card,Home & Kitchen,23.77,106.5,0,0,PASS
ORD-2025-006094,18/12/2025,Belgium,Mobile,Social Media,Debit Card,Pet Supplies,72.99,763.4,0,0,PASS
ORD-2023-007936,08/03/2023,Germany,Desktop,Paid Ads,Bank Transfer,Home & Kitchen,77.06,512.1,0,0,PASS
ORD-2025-009724,31/01/2025,Netherlands,Tablet,Paid Ads,PayPal,Sports,11.57,652.8,0,0,PASS
ORD-2025-001520,28/11/2025,Germany,Desktop,Direct,PayPal,Home & Kitchen,89.85,143.7,0,0,PASS
ORD-2024-009814,12/09/2024,Netherlands,Mobile,Direct,Credit Card,Electronics,36.68,345.3,0,0,PASS
ORD-2023-001379,13/11/2023,Netherlands,Desktop,Organic Search,Credit Card,Fashion,7.86,689.3,0,0,PASS
ORD-2024-005673,03/09/2024,Belgium,Mobile,Social Media,Credit Card,Toys,18.56,445.2,0,0,PASS
ORD-2023-002588,19/04/2023,Netherlands,Desktop,Direct,Credit Card,Beauty,20.3,187.4,0,0,PASS
ORD-2024-011715,17/05/2024,Spain,Mobile,Marketplace,Debit Card,Home & Kitchen,46.48,962.7,0,0,PASS
ORD-2023-005622,27/05/2023,Italy,Desktop,Paid Ads,Credit Card,Electronics,318.07,1402.3,0,0,PASS
ORD-2024-009484,15/03/2024,Italy,Mobile,Marketplace,Debit Card,Home & Kitchen,23.93,777.4,0,0,PASS
ORD-2025-009886,30/10/2025,Germany,Mobile,Social Media,Bank Transfer,Fashion,85.15,538.4,0,0,PASS
ORD-2024-005843,11/12/2024,Belgium,Desktop,Organic Search,Bank Transfer,Beauty,77.12,1223.3,0,0,PASS
ORD-2024-007123,10/07/2024,Belgium,Desktop,Paid Ads,Credit Card,Sports,61.99,1069.8,0,0,PASS
ORD-2025-005833,18/04/2025,Spain,Mobile,Marketplace,Credit Card,Electronics,183.97,189.2,0,0,PASS
ORD-2025-004889,23/06/2025,Netherlands,Tablet,Direct,Debit Card,Toys,16.49,690.7,0,0,PASS
ORD-2023-005905,07/03/2023,Belgium,Mobile,Marketplace,Credit Card,Home & Kitchen,15.15,726.1,0,0,PASS
ORD-2024-000523,25/01/2024,Turkey,Mobile,Paid Ads,Credit Card,Electronics,438.95,680.9,0,0,PASS
ORD-2024-008044,10/05/2024,Italy,Mobile,Paid Ads,Bank Transfer,Home & Kitchen,44.95,695.1,0,0,PASS
ORD-2024-003608,02/04/2024,Belgium,Desktop,Direct,PayPal,Garden,147.28,627.5,0,0,PASS
ORD-2025-000235,17/08/2025,Belgium,Mobile,Organic Search,PayPal,Toys,37.31,2069.7,0,0,PASS
ORD-2023-003797,15/08/2023,Netherlands,Mobile,Organic Search,Debit Card,Fashion,33.28,640.4,0,0,PASS
ORD-2025-006319,03/03/2025,Belgium,Mobile,Marketplace,Gift Card,Home & Kitchen,22.17,592.0,0,0,PASS
ORD-2023-007095,11/02/2023,Spain,Desktop,Direct,Debit Card,Fashion,105.26,306.7,0,0,PASS
ORD-2023-001949,09/07/2023,Belgium,Desktop,Paid Ads,Debit Card,Home & Kitchen,11.64,603.0,0,0,PASS
ORD-2023-006362,11/04/2023,Spain,Mobile,Marketplace,Debit Card,Pet Supplies,60.5,862.9,0,0,PASS
ORD-2024-011277,29/07/2024,Belgium,Desktop,Organic Search,Debit Card,Electronics,500.82,182.1,0,0,PASS
ORD-2023-006092,26/08/2023,Germany,Desktop,Organic Search,Debit Card,Home & Kitchen,104.85,108.9,0,0,PASS
ORD-2024-010895,15/08/2024,Germany,Mobile,Organic Search,Gift Card,Sports,51.23,1085.4,0,0,PASS
ORD-2025-002225,30/05/2025,Belgium,Mobile,Organic Search,Klarna,Fashion,21.7,359.9,0,0,PASS
ORD-2025-005572,13/10/2025,France,Mobile,Organic Search,Klarna,Sports,158.36,172.6,0,0,PASS
ORD-2025-004524,05/10/2025,Germany,Desktop,Direct,PayPal,Fashion,93.07,308.2,0,0,PASS
ORD-2024-005794,17/04/2024,Netherlands,Mobile,Paid Ads,Klarna,Home & Kitchen,71.74,488.3,0,0,PASS
ORD-2024-010538,08/04/2024,Poland,Mobile,Organic Search,Klarna,Sports,5.0,440.5,0,0,PASS
ORD-2023-005739,29/03/2023,Poland,Mobile,Paid Ads,PayPal,Pet Supplies,20.29,411.7,0,0,PASS
ORD-2023-002625,13/06/2023,Italy,Mobile,Organic Search,PayPal,Sports,48.17,764.2,0,0,PASS
ORD-2024-004729,06/09/2024,Netherlands,Mobile,Social Media,Credit Card,Sports,49.7,349.3,0,0,PASS
ORD-2023-007819,03/12/2023,Netherlands,Desktop,Paid Ads,Credit Card,Fashion,33.94,19.3,0,0,PASS
ORD-2025-011896,12/01/2025,Belgium,Mobile,Social Media,PayPal,Garden,49.14,62.6,0,0,PASS
ORD-2024-010934,18/07/2024,Germany,Mobile,Social Media,Bank Transfer,Electronics,130.39,683.5,0,0,PASS
ORD-2025-010164,20/08/2025,Turkey,Mobile,Organic Search,Credit Card,Home & Kitchen,126.55,561.0,0,0,PASS
ORD-2023-002438,13/07/2023,Netherlands,Desktop,Organic Search,Debit Card,Fashion,210.57,1536.1,0,0,PASS
ORD-2025-006057,27/09/2025,Netherlands,Desktop,Direct,Credit Card,Fashion,28.72,273.7,0,0,PASS
ORD-2024-006353,27/02/2024,Netherlands,Mobile,Organic Search,Klarna,Pet Supplies,29.33,399.8,0,1,PASS
ORD-2023-003168,20/05/2023,Netherlands,Mobile,Social Media,Credit Card,Home & Kitchen,247.12,235.1,0,0,PASS
ORD-2024-001810,02/11/2024,Spain,Desktop,Direct,Bank Transfer,Garden,50.24,357.4,0,0,PASS
ORD-2024-009719,16/02/2024,Belgium,Mobile,Social Media,Bank Transfer,Garden,22.91,228.2,0,0,PASS
ORD-2024-007162,23/06/2024,Belgium,Mobile,Organic Search,Debit Card,Fashion,18.6,718.4,0,0,PASS
ORD-2024-005087,13/10/2024,Belgium,Mobile,Direct,PayPal,Sports,55.57,200.7,0,0,PASS
ORD-2024-009674,19/10/2024,Italy,Mobile,Organic Search,Klarna,Electronics,52.15,1269.8,0,0,PASS
ORD-2025-007017,29/08/2025,Italy,Mobile,Social Media,Credit Card,Toys,27.83,351.5,0,0,PASS
ORD-2023-009369,12/08/2023,France,Mobile,Email,Klarna,Home & Kitchen,80.32,602.1,0,0,PASS
ORD-2024-004946,21/01/2024,Belgium,Desktop,Organic Search,Klarna,Home & Kitchen,72.82,44.5,0,0,PASS
ORD-2023-006047,27/06/2023,Italy,Desktop,Organic Search,Klarna,Pet Supplies,12.08,325.8,0,0,PASS
ORD-2025-011105,21/07/2025,Germany,Tablet,Paid Ads,Credit Card,Home & Kitchen,36.96,318.4,0,0,PASS
ORD-2025-006920,27/06/2025,Italy,Tablet,Marketplace,Debit Card,Pet Supplies,22.7,923.0,0,0,PASS
ORD-2023-005591,25/07/2023,Netherlands,Desktop,Organic Search,PayPal,Electronics,104.54,391.4,0,0,PASS
ORD-2025-007227,09/03/2025,Spain,Desktop,Organic Search,PayPal,Sports,117.0,59.4,0,0,PASS
ORD-2025-001229,30/01/2025,Turkey,Mobile,Email,Credit Card,Garden,41.46,260.5,0,0,PASS
ORD-2025-009258,10/08/2025,Belgium,Desktop,Direct,PayPal,Electronics,40.53,422.3,0,0,PASS
ORD-2025-006847,08/06/2025,Belgium,Mobile,Organic Search,Credit Card,Home & Kitchen,108.99,841.5,0,0,PASS
ORD-2025-008245,07/03/2025,Poland,Mobile,Paid Ads,Debit Card,Garden,26.98,285.2,0,0,PASS
ORD-2024-006556,08/07/2024,Spain,Mobile,Social Media,Credit Card,Electronics,16.67,529.1,0,0,PASS
ORD-2023-000160,07/10/2023,Poland,Desktop,Email,Credit Card,Fashion,6.79,149.3,0,0,PASS
ORD-2023-001590,12/01/2023,Netherlands,Mobile,Direct,Gift Card,Electronics,50.6,758.9,1,0,PASS
ORD-2023-011807,21/06/2023,France,Desktop,Marketplace,PayPal,Pet Supplies,14.77,33.0,0,0,PASS
ORD-2025-011378,11/07/2025,Belgium,Mobile,Organic Search,Credit Card,Fashion,53.52,890.4,0,0,PASS
ORD-2025-011357,28/12/2025,Belgium,Desktop,Social Media,Credit Card,Toys,10.45,343.9,0,0,PASS
ORD-2025-011194,09/02/2025,France,Desktop,Email,Credit Card,Beauty,20.24,617.2,0,0,PASS
ORD-2023-006688,23/08/2023,Germany,Mobile,Social Media,Credit Card,Garden,28.76,610.4,0,0,PASS
ORD-2025-011207,09/05/2025,Belgium,Tablet,Paid Ads,Klarna,Electronics,168.74,523.9,0,0,PASS
ORD-2025-009051,28/11/2025,Germany,Mobile,Organic Search,Gift Card,Electronics,123.26,572.3,0,0,PASS
ORD-2023-007481,14/09/2023,France,Mobile,Paid Ads,Debit Card,Toys,124.02,287.4,0,1,PASS
ORD-2023-011108,17/06/2023,Belgium,Mobile,Social Media,Credit Card,Toys,80.16,304.3,0,0,PASS
ORD-2024-001557,03/05/2024,Poland,Mobile,Paid Ads,Klarna,Garden,50.79,499.4,0,0,PASS
ORD-2024-002829,18/07/2024,Spain,Mobile,Organic Search,Bank Transfer,Toys,49.46,463.5,0,0,PASS
ORD-2025-000437,28/11/2025,Italy,Mobile,Organic Search,Klarna,Garden,18.03,240.3,0,0,PASS
ORD-2023-005790,06/11/2023,Spain,Desktop,Direct,Debit Card,Fashion,36.58,895.9,1,0,PASS
ORD-2025-011040,26/09/2025,Spain,Desktop,Paid Ads,Bank Transfer,Electronics,157.0,633.7,1,0,MFA_CHALLENGE
ORD-2024-001589,26/10/2024,Spain,Mobile,Paid Ads,Debit Card,Garden,56.42,129.5,0,0,PASS
ORD-2025-007399,04/01/2025,Germany,Mobile,Organic Search,Bank Transfer,Electronics,24.49,885.4,0,0,PASS
ORD-2024-002781,23/09/2024,Netherlands,Mobile,Email,Credit Card,Home & Kitchen,137.33,447.6,0,0,PASS
ORD-2024-010770,22/12/2024,Belgium,Mobile,Social Media,Debit Card,Garden,22.96,830.1,0,0,PASS
ORD-2023-005687,14/01/2023,Netherlands,Desktop,Marketplace,Klarna,Home & Kitchen,85.03,619.7,0,0,PASS
ORD-2023-003966,15/04/2023,France,Mobile,Marketplace,Debit Card,Electronics,31.57,813.3,0,0,PASS
ORD-2023-004728,09/11/2023,Poland,Desktop,Direct,Debit Card,Beauty,9.93,509.1,0,0,PASS
ORD-2025-001239,05/12/2025,Italy,Desktop,Social Media,Credit Card,Pet Supplies,25.06,453.4,0,0,PASS
ORD-2023-002952,05/05/2023,Germany,Desktop,Organic Search,Credit Card,Home & Kitchen,30.81,435.5,0,0,PASS
ORD-2024-010968,14/10/2024,Poland,Mobile,Organic Search,Debit Card,Electronics,277.87,1507.2,0,0,PASS
ORD-2025-009287,14/10/2025,Turkey,Mobile,Direct,Debit Card,Toys,135.97,249.3,0,0,PASS
ORD-2023-001498,30/11/2023,Belgium,Desktop,Organic Search,Credit Card,Electronics,97.3,89.0,0,0,PASS
ORD-2025-006466,25/12/2025,Italy,Desktop,Email,Credit Card,Electronics,141.43,326.5,0,0,PASS
ORD-2025-007356,30/05/2025,Belgium,Desktop,Social Media,Bank Transfer,Sports,69.33,224.9,1,0,PASS
ORD-2025-007824,23/06/2025,France,Desktop,Paid Ads,Credit Card,Fashion,59.07,264.2,1,0,MFA_CHALLENGE
ORD-2024-007548,17/03/2024,Spain,Desktop,Organic Search,Klarna,Garden,38.78,960.5,0,0,PASS
ORD-2023-007914,29/11/2023,Spain,Mobile,Marketplace,Debit Card,Beauty,14.74,386.6,0,0,PASS
ORD-2024-011052,20/08/2024,Spain,Mobile,Paid Ads,Klarna,Garden,101.58,224.3,0,0,PASS
ORD-2023-005186,11/04/2023,Germany,Mobile,Organic Search,Klarna,Electronics,77.01,555.1,0,0,PASS
