order_id,order_date,country,device_type,traffic_source,payment_method,product_category,customer_age_days,previous_orders,avg_order_value_eur,order_value_eur,quantity,discount_rate,shipping_distance_km,delivery_days_estimated,late_delivery_risk,address_mismatch,high_risk_ip,customer_support_contacts,review_score,is_returned,is_fraud,risk_label
ORD-2025-002762,28/07/2025,Germany,Tablet,Organic Search,Klarna,Electronics,700,3,28.14,102.96,1,0.1,42.1,4,0,0,0,0,4.3,0,0,Normal
ORD-2025-006482,05/02/2025,Netherlands,Desktop,Direct,Debit Card,Fashion,912,4,42.92,27.37,4,0.04,328.7,3,0,0,0,0,5,0,0,Normal
ORD-2024-005912,06/09/2024,Netherlands,Mobile,Social Media,Credit Card,Electronics,274,1,15.16,16.23,1,0.21,427.3,3,0,0,0,0,4.5,0,0,Normal
ORD-2023-010825,08/02/2023,France,Mobile,Paid Ads,Credit Card,Garden,308,0,33.03,21.44,1,0.11,179.7,4,0,0,0,0,3.8,0,0,Normal
ORD-2024-006548,06/01/2024,Netherlands,Mobile,Organic Search,Debit Card,Garden,87,0,84.71,91.94,3,0.07,92.8,4,0,1,0,2,3.8,0,0,Normal
ORD-2025-004856,08/08/2025,Germany,Tablet,Social Media,PayPal,Sports,781,4,34.83,33.67,2,0.26,320.8,4,0,0,0,0,4.8,0,0,Normal
ORD-2024-007645,03/07/2024,Turkey,Desktop,Social Media,Debit Card,Pet Supplies,277,2,134.53,85.28,2,0.09,259.3,3,0,0,0,0,5,0,0,Normal
ORD-2023-010627,29/01/2023,Belgium,Mobile,Paid Ads,Credit Card,Fashion,382,0,49.11,47.48,1,0.15,836.4,4,0,0,0,0,4.5,0,0,Normal
ORD-2025-006359,08/01/2025,Poland,Mobile,Paid Ads,PayPal,Beauty,105,0,21.02,9.39,1,0.03,523.4,4,0,0,0,0,4.6,0,0,Normal
ORD-2023-002439,13/12/2023,Belgium,Mobile,Direct,PayPal,Sports,156,0,25.23,22.5,2,0.6,126.8,3,0,0,0,0,4.1,0,0,Normal
ORD-2024-003766,30/04/2024,Belgium,Desktop,Email,Bank Transfer,Fashion,600,3,25.93,16.73,2,0.24,160.3,3,0,0,0,0,4.8,0,0,Normal
ORD-2024-006433,02/02/2024,France,Mobile,Marketplace,Debit Card,Toys,341,0,58.76,44.63,1,0.23,646.7,5,0,0,0,0,4.5,0,0,Normal
ORD-2025-007847,04/02/2025,Spain,Desktop,Organic Search,Debit Card,Sports,672,3,30.1,45.1,1,0.19,849.1,5,0,0,0,0,4.2,0,0,Normal
ORD-2023-008561,25/05/2023,Italy,Mobile,Marketplace,Debit Card,Fashion,226,0,64.8,95.64,1,0.48,1053.4,4,0,0,0,0,4.2,0,0,Normal
ORD-2025-010759,16/11/2025,Belgium,Mobile,Direct,Credit Card,Fashion,104,0,71.18,49.15,1,0.3,409.8,3,0,0,1,0,3.4,1,0,Return Risk
ORD-2023-006341,29/10/2023,Germany,Mobile,Paid Ads,Credit Card,Beauty,649,5,42.38,28.98,1,0.09,612.7,6,0,0,0,0,4.3,0,0,Normal
ORD-2024-004822,14/10/2024,Turkey,Tablet,Direct,PayPal,Electronics,348,1,16.91,48.04,3,0.23,245.1,5,0,0,0,0,4.3,0,0,Normal
ORD-2025-000019,17/01/2025,Italy,Desktop,Email,Debit Card,Beauty,143,1,50.6,28.87,2,0.11,522.5,5,0,0,0,0,4.4,0,0,Normal
ORD-2024-003561,19/01/2024,Netherlands,Desktop,Direct,Debit Card,Home & Kitchen,61,1,61.62,85.33,1,0.46,709.7,5,0,0,0,0,4.4,0,0,Normal
ORD-2025-003952,18/01/2025,Netherlands,Desktop,Paid Ads,Bank Transfer,Electronics,187,2,17.26,52.66,2,0.02,124.3,2,0,0,0,0,5,0,0,Normal
ORD-2025-000050,22/10/2025,Netherlands,Mobile,Social Media,PayPal,Beauty,394,0,25.75,26.85,1,0.03,484.7,4,0,0,0,0,4.1,0,1,Fraud Risk
ORD-2024-011876,24/10/2024,Belgium,Tablet,Organic Search,Credit Card,Home & Kitchen,94,0,27.34,51.07,1,0.05,90.2,3,0,0,0,0,4.4,0,0,Normal
ORD-2023-000888,26/06/2023,Germany,Mobile,Organic Search,Credit Card,Home & Kitchen,523,6,31.12,22.18,1,0.17,426.3,3,0,0,0,0,4.9,0,0,Normal
ORD-2025-006262,01/08/2025,Netherlands,Desktop,Social Media,Klarna,Electronics,71,0,49.87,76.9,1,0.28,780.9,4,0,0,0,0,3.8,0,0,Normal
ORD-2024-007237,13/07/2024,Spain,Desktop,Paid Ads,PayPal,Home & Kitchen,104,0,65.83,97.39,8,0.22,547.4,5,0,0,0,1,4.5,0,0,Normal
ORD-2023-006990,23/04/2023,Spain,Desktop,Email,Credit Card,Home & Kitchen,328,2,28.28,60.5,2,0.04,1234.4,6,1,0,0,0,4.1,0,0,Normal
ORD-2025-006044,04/09/2025,Spain,Mobile,Social Media,Debit Card,Home & Kitchen,143,0,51.52,40.01,1,0.05,309.1,4,0,0,0,0,4,0,0,Normal
ORD-2025-003169,20/06/2025,France,Desktop,Direct,Credit Card,Home & Kitchen,631,1,61.58,59.83,2,0.12,1192.5,3,0,0,0,0,5,0,0,Normal
ORD-2025-002950,01/06/2025,Spain,Mobile,Social Media,Credit Card,Electronics,231,2,27.92,89.49,2,0.05,214.3,2,0,0,0,1,4.9,0,0,Normal
ORD-2025-001425,21/06/2025,Netherlands,Desktop,Organic Search,Debit Card,Home & Kitchen,669,2,98.39,53.63,1,0.08,1096,7,1,0,0,3,2.5,1,0,Return Risk
ORD-2024-000140,25/10/2024,Turkey,Mobile,Social Media,Klarna,Sports,386,4,59.79,75.85,1,0.15,484.4,3,0,0,0,0,4.9,0,0,Normal
ORD-2023-003198,21/07/2023,Belgium,Mobile,Direct,Klarna,Electronics,134,0,50.18,88.3,1,0.37,486.2,4,0,0,0,1,4.4,0,0,Normal
ORD-2023-005132,14/08/2023,France,Desktop,Organic Search,Credit Card,Home & Kitchen,132,0,32.16,32.82,1,0.02,323.4,4,0,0,0,0,4.8,0,0,Normal
ORD-2025-000113,10/06/2025,Belgium,Mobile,Organic Search,Credit Card,Garden,214,0,45.17,153.68,2,0.05,52.8,3,0,0,0,0,4.7,0,0,Normal
ORD-2024-008161,18/09/2024,Netherlands,Mobile,Email,Credit Card,Fashion,252,0,71.64,73.81,1,0.38,170,3,0,0,0,0,4.6,0,0,Normal
ORD-2023-010408,28/10/2023,France,Mobile,Organic Search,Credit Card,Home & Kitchen,335,1,26.87,25.28,2,0.1,142.9,3,0,0,0,0,3.1,1,0,Return Risk
ORD-2023-004560,18/04/2023,Belgium,Desktop,Direct,Credit Card,Home & Kitchen,536,3,47.38,42.16,1,0.16,395.7,4,0,0,0,0,4.8,0,0,Normal
ORD-2023-004596,22/01/2023,Netherlands,Mobile,Social Media,Credit Card,Electronics,299,0,47.88,124.35,1,0.08,155.6,3,0,1,0,0,4.3,0,1,Fraud Risk
ORD-2024-004691,16/07/2024,Netherlands,Mobile,Organic Search,Credit Card,Home & Kitchen,367,4,80.16,133.09,4,0.23,398,4,0,0,0,0,4.4,0,0,Normal
ORD-2023-007952,01/05/2023,Germany,Desktop,Social Media,Debit Card,Home & Kitchen,359,2,34.5,57.91,1,0.24,886.1,5,0,0,0,0,4.3,0,0,Normal
ORD-2023-003278,31/05/2023,Netherlands,Desktop,Organic Search,Credit Card,Electronics,180,0,9.96,16.33,3,0,222.6,3,0,0,1,0,4.3,0,0,Normal
ORD-2024-004069,23/07/2024,Germany,Mobile,Social Media,PayPal,Toys,309,2,22.93,19.2,4,0.08,1218.3,6,1,0,0,1,2,1,0,Return Risk
ORD-2025-004409,14/05/2025,Germany,Mobile,Paid Ads,Bank Transfer,Toys,523,6,74.53,38.76,1,0.37,625.5,5,0,0,0,0,5,0,0,Normal
ORD-2024-008526,17/04/2024,France,Mobile,Paid Ads,Credit Card,Fashion,511,4,47.17,20.65,1,0.12,439.2,4,0,0,0,0,4.9,0,0,Normal
ORD-2025-010295,28/06/2025,Germany,Mobile,Email,Klarna,Home & Kitchen,517,6,120.09,131.99,1,0.08,226.9,4,0,0,0,0,3.8,1,0,Return Risk
ORD-2023-000452,19/06/2023,Netherlands,Mobile,Social Media,Klarna,Sports,227,0,30.57,45.94,1,0.13,310.3,6,0,0,0,1,4.4,0,0,Normal
ORD-2025-007263,27/05/2025,Belgium,Desktop,Direct,Credit Card,Sports,189,1,33.48,27.9,2,0.38,921.5,6,1,0,0,0,5,0,0,Normal
ORD-2025-003732,01/02/2025,Germany,Desktop,Organic Search,Klarna,Fashion,134,0,39.54,38.13,2,0.21,255.4,6,0,0,0,0,3.9,0,0,Normal
ORD-2024-007257,20/09/2024,Belgium,Mobile,Social Media,Credit Card,Toys,350,3,82.49,33.99,1,0.07,354.6,5,0,0,0,0,4.9,0,0,Normal
ORD-2024-010734,22/03/2024,Netherlands,Desktop,Email,Klarna,Fashion,1100,4,41.19,39.1,3,0.08,351.4,4,0,0,0,0,5,0,0,Normal
ORD-2023-004987,11/10/2023,Italy,Mobile,Organic Search,Credit Card,Home & Kitchen,112,1,29.88,41.34,2,0.04,791,3,0,0,0,0,5,0,0,Normal
ORD-2024-003664,02/04/2024,Germany,Mobile,Social Media,Debit Card,Electronics,24,0,20.94,71.98,2,0.29,988.9,6,1,1,0,2,3.5,0,0,Normal
ORD-2024-002764,29/10/2024,Netherlands,Mobile,Marketplace,Debit Card,Sports,563,0,51.87,41.06,1,0.15,568.8,3,0,0,0,0,4.8,0,0,Normal
ORD-2023-008873,14/05/2023,Netherlands,Mobile,Organic Search,Credit Card,Home & Kitchen,19,0,64.33,60.47,1,0.04,711.6,5,0,1,0,0,4.1,0,0,Normal
ORD-2024-001856,11/10/2024,Belgium,Mobile,Paid Ads,Bank Transfer,Sports,201,1,30.97,25.83,2,0.1,165.4,3,0,0,0,0,5,0,0,Normal
ORD-2023-001000,10/02/2023,Netherlands,Mobile,Marketplace,PayPal,Home & Kitchen,237,2,63.69,48.92,2,0.05,749.2,5,0,0,0,0,4.7,0,0,Normal
ORD-2025-000390,27/08/2025,Netherlands,Tablet,Email,Debit Card,Garden,546,3,47.91,51.65,1,0.45,190.2,4,0,0,0,0,4.5,0,0,Normal
ORD-2025-006427,20/02/2025,Italy,Desktop,Organic Search,Credit Card,Home & Kitchen,677,3,73.29,76.81,3,0.32,291.3,4,0,0,0,0,4.6,0,0,Normal
ORD-2023-001477,28/10/2023,Germany,Desktop,Organic Search,Credit Card,Electronics,636,6,39.23,21.07,1,0.14,518.4,4,0,0,0,0,4.4,0,0,Normal
ORD-2024-002241,22/05/2024,Turkey,Desktop,Organic Search,Credit Card,Sports,549,3,60.14,30.79,1,0.1,425.4,5,0,0,0,0,4.8,0,0,Normal
ORD-2023-011079,09/03/2023,Belgium,Mobile,Organic Search,PayPal,Beauty,690,8,34.82,16.99,2,0.11,187.5,3,0,0,0,0,4.9,0,0,Normal
ORD-2025-008113,26/01/2025,Netherlands,Mobile,Organic Search,PayPal,Sports,289,2,49.98,131.88,1,0.07,625.9,4,0,0,0,0,4.5,0,0,Normal
ORD-2023-000993,29/01/2023,Germany,Tablet,Direct,Credit Card,Sports,1158,10,42.93,69.52,3,0.16,319.8,4,0,0,0,1,3.9,0,0,Normal
ORD-2023-007033,25/06/2023,Netherlands,Mobile,Paid Ads,Debit Card,Home & Kitchen,492,2,42.1,43,1,0.16,420.5,3,0,1,0,0,4.5,0,0,Normal
ORD-2024-004998,24/11/2024,Belgium,Mobile,Paid Ads,Bank Transfer,Beauty,470,3,97.38,59.09,1,0.06,698.9,4,0,0,0,0,5,0,0,Normal
ORD-2025-003923,26/10/2025,Turkey,Mobile,Social Media,Credit Card,Sports,19,0,26.87,30.76,2,0.37,474.1,3,0,0,0,0,4.8,0,0,Normal
ORD-2023-002973,15/03/2023,Spain,Mobile,Email,PayPal,Pet Supplies,454,6,51.44,28.19,1,0.15,411.1,5,0,0,0,1,5,0,0,Normal
ORD-2024-006872,02/12/2024,Belgium,Mobile,Social Media,Klarna,Beauty,719,5,68.91,62,1,0.01,648.4,5,0,0,0,0,4.3,0,0,Normal
ORD-2024-009071,16/10/2024,Italy,Mobile,Email,Debit Card,Home & Kitchen,67,3,47.55,32.79,2,0.09,395.2,4,0,0,0,0,4.6,1,0,Return Risk
ORD-2023-004770,11/12/2023,Spain,Desktop,Paid Ads,Credit Card,Fashion,281,1,47.39,77.3,2,0.29,201.9,3,0,0,0,0,3.8,1,0,Return Risk
ORD-2025-001294,07/03/2025,Poland,Desktop,Organic Search,Debit Card,Toys,909,0,35.67,32.91,5,0.33,443.8,3,0,0,0,0,4.9,0,0,Normal
ORD-2025-004174,02/06/2025,Belgium,Mobile,Paid Ads,Credit Card,Fashion,172,1,47.23,28.99,2,0.01,363.3,3,0,0,0,0,5,0,0,Normal
ORD-2025-002536,26/04/2025,Spain,Desktop,Email,Bank Transfer,Fashion,268,1,92.13,82.13,1,0.27,364.4,4,0,0,0,0,4.8,0,0,Normal
ORD-2024-010950,14/07/2024,Italy,Desktop,Paid Ads,PayPal,Sports,294,3,85.27,90.28,1,0.02,209.2,5,0,0,0,0,4.6,0,0,Normal
ORD-2024-001908,11/04/2024,Spain,Desktop,Organic Search,Credit Card,Home & Kitchen,142,2,21.32,22.04,8,0.11,273.4,3,0,0,0,0,4.4,0,0,Normal
ORD-2024-009948,05/10/2024,Netherlands,Mobile,Paid Ads,Debit Card,Home & Kitchen,764,3,41.26,49.46,1,0.31,586.1,3,0,0,0,0,5,0,0,Normal
ORD-2023-011388,13/01/2023,Germany,Mobile,Social Media,Credit Card,Pet Supplies,291,4,40.37,12.86,3,0.22,176,4,0,0,0,0,5,0,0,Normal
ORD-2024-006034,25/05/2024,Spain,Mobile,Organic Search,Debit Card,Fashion,341,3,61.5,68.3,1,0.41,301.6,2,0,0,0,0,5,0,0,Normal
ORD-2025-007620,08/02/2025,Poland,Tablet,Paid Ads,Bank Transfer,Garden,636,6,28.89,29.71,7,0.04,594.6,5,0,0,0,0,4,0,0,Normal
ORD-2025-001152,27/07/2025,Belgium,Mobile,Organic Search,Bank Transfer,Beauty,41,0,34.39,16.16,2,0.2,862.8,4,0,0,1,0,4.1,0,1,Fraud Risk
ORD-2024-001568,11/12/2024,Spain,Mobile,Social Media,Debit Card,Sports,204,2,87.71,133.91,3,0.02,170,1,0,0,0,0,4.2,0,0,Normal
ORD-2025-003172,25/04/2025,Turkey,Mobile,Social Media,Credit Card,Home & Kitchen,571,5,23.98,15.45,1,0.16,116.9,3,0,0,0,0,5,0,0,Normal
ORD-2024-007107,25/09/2024,Netherlands,Desktop,Email,PayPal,Beauty,261,1,23.95,25.46,1,0.05,104.2,2,0,0,0,0,4.8,0,0,Normal
ORD-2025-004161,30/08/2025,Netherlands,Desktop,Direct,Debit Card,Garden,216,1,39.61,39.85,6,0.22,267.7,3,0,0,0,0,4.8,0,1,Fraud Risk
ORD-2024-004288,10/10/2024,Germany,Desktop,Paid Ads,Credit Card,Electronics,515,1,36.62,49.28,4,0.12,95.4,4,0,0,0,0,4.5,0,0,Normal
ORD-2025-002231,12/02/2025,Netherlands,Desktop,Organic Search,Debit Card,Fashion,154,0,81.26,124.02,1,0.16,848.5,5,0,0,0,0,5,0,1,Fraud Risk
ORD-2024-000175,03/05/2024,Spain,Mobile,Paid Ads,Gift Card,Beauty,309,0,62.44,37.1,1,0.08,384.2,3,0,1,0,0,5,0,0,Normal
ORD-2025-001904,02/08/2025,Belgium,Mobile,Organic Search,Credit Card,Fashion,372,2,51.73,48.41,1,0.05,311.8,1,0,0,0,0,5,0,0,Normal
ORD-2024-008825,04/06/2024,France,Desktop,Direct,Klarna,Home & Kitchen,119,0,126.37,142.74,1,0.16,545.5,5,0,0,0,0,3.7,0,0,Normal
ORD-2025-003409,31/08/2025,Netherlands,Mobile,Organic Search,Credit Card,Fashion,323,2,19.9,14.45,2,0.24,93.4,4,0,0,0,0,5,0,0,Normal
ORD-2023-001539,30/10/2023,Netherlands,Mobile,Paid Ads,Credit Card,Garden,433,2,66.24,50.21,3,0.02,476.8,3,0,0,0,1,5,0,0,Normal
ORD-2024-002293,07/10/2024,Belgium,Desktop,Paid Ads,Bank Transfer,Fashion,99,0,37.15,16.61,4,0.08,88.2,2,0,0,0,0,4.5,0,0,Normal
ORD-2023-001364,02/01/2023,Netherlands,Mobile,Organic Search,PayPal,Pet Supplies,204,4,78.67,34.54,3,0.33,347.8,2,0,0,0,0,4.9,0,0,Normal
ORD-2024-004358,31/07/2024,Netherlands,Desktop,Paid Ads,PayPal,Fashion,279,5,67.31,49.86,3,0.1,415.8,2,0,0,0,0,4.5,0,0,Normal
ORD-2024-005261,18/08/2024,Germany,Desktop,Direct,PayPal,Toys,591,3,45.94,45.74,5,0.12,440.2,5,0,0,0,0,4.5,0,0,Normal
ORD-2025-008974,30/07/2025,Netherlands,Desktop,Direct,Credit Card,Beauty,990,3,64.09,40,1,0.09,1013.4,4,0,0,0,0,4.3,0,0,Normal
ORD-2023-009122,30/08/2023,Netherlands,Mobile,Direct,Credit Card,Sports,145,1,83.77,65.82,1,0.12,1122.8,5,0,0,0,0,5,0,0,Normal
ORD-2023-000681,28/01/2023,Netherlands,Desktop,Direct,Debit Card,Beauty,13,0,27.27,20.46,1,0.06,271.9,5,0,1,0,0,4.7,0,0,Normal
ORD-2024-009494,23/08/2024,France,Tablet,Direct,Debit Card,Electronics,277,0,127.96,524.96,1,0.15,323.9,4,0,0,0,0,4.4,0,0,Normal
ORD-2025-003665,06/07/2025,France,Mobile,Email,Bank Transfer,Electronics,515,7,48.17,91.46,5,0.03,585.6,6,0,0,0,0,4.5,0,0,Normal
ORD-2023-001662,30/08/2023,Poland,Mobile,Marketplace,Credit Card,Electronics,334,1,35.59,54.28,1,0.1,350.1,3,0,0,0,0,5,0,0,Normal
ORD-2024-000509,28/11/2024,Italy,Desktop,Marketplace,Bank Transfer,Sports,1278,4,40.45,93.5,3,0.11,664.9,5,0,0,0,0,3.9,0,0,Normal
ORD-2023-000167,06/07/2023,Turkey,Mobile,Social Media,Credit Card,Fashion,495,2,44.52,25.63,1,0.03,505.9,2,0,0,0,0,3.4,1,0,Return Risk
ORD-2023-009942,09/08/2023,Spain,Mobile,Social Media,Bank Transfer,Electronics,202,0,69.2,137.23,1,0.2,266.7,2,0,0,0,0,3.6,1,0,Return Risk
ORD-2024-010007,25/08/2024,Netherlands,Tablet,Organic Search,PayPal,Fashion,104,0,77.81,54.69,2,0.13,154.3,4,0,1,0,0,3.7,0,0,Normal
ORD-2025-007366,01/07/2025,Netherlands,Desktop,Direct,Klarna,Beauty,189,1,22.59,8.39,1,0.02,516.7,6,0,0,0,0,4.1,0,0,Normal
ORD-2025-001915,24/04/2025,Turkey,Desktop,Paid Ads,Credit Card,Home & Kitchen,562,5,28.33,28.02,4,0,287.5,3,0,0,0,0,5,0,0,Normal
ORD-2025-007264,28/01/2025,Netherlands,Mobile,Paid Ads,Credit Card,Electronics,193,0,27.83,50.09,3,0.42,1024.1,4,0,0,0,0,4.6,0,0,Normal
ORD-2023-011560,23/12/2023,Turkey,Desktop,Paid Ads,Debit Card,Home & Kitchen,62,0,62.54,124.72,2,0.02,538.6,4,0,0,0,0,4.6,0,0,Normal
ORD-2023-011697,01/12/2023,France,Desktop,Email,Credit Card,Garden,224,2,44.24,40.68,1,0.28,1175.9,6,1,0,1,0,4.7,0,0,Normal
ORD-2023-007362,22/05/2023,Netherlands,Desktop,Direct,PayPal,Sports,379,0,88.92,94.83,1,0.04,719.9,3,0,0,0,0,4.9,0,0,Normal
ORD-2025-001105,09/09/2025,France,Mobile,Direct,Debit Card,Pet Supplies,286,1,54.95,55.03,1,0.08,195.9,3,0,0,0,0,4.7,0,0,Normal
ORD-2025-009417,24/02/2025,Spain,Mobile,Paid Ads,PayPal,Garden,230,3,53.93,47.29,3,0.07,1003.1,4,1,0,0,0,2.9,0,0,Normal
ORD-2025-005311,01/06/2025,Italy,Desktop,Paid Ads,PayPal,Fashion,277,0,37.7,56.57,5,0.43,148,4,0,0,0,0,4.6,0,0,Normal
ORD-2024-010327,07/09/2024,France,Mobile,Marketplace,Klarna,Fashion,104,2,36.98,43.52,2,0.25,885.7,3,0,0,0,0,4.5,0,0,Normal
ORD-2023-005755,17/01/2023,Belgium,Desktop,Organic Search,Bank Transfer,Sports,263,6,59.42,83.87,1,0.28,507.6,4,0,0,0,0,5,0,0,Normal
ORD-2023-000153,04/09/2023,Italy,Mobile,Social Media,Credit Card,Sports,503,4,21.84,18.56,3,0.2,881.6,6,1,0,0,3,3.8,0,0,Normal
ORD-2023-009539,05/05/2023,France,Mobile,Organic Search,Credit Card,Toys,746,4,27.75,19.43,2,0.1,463.2,5,0,0,0,0,3.4,0,0,Normal
ORD-2024-005680,04/03/2024,Netherlands,Mobile,Marketplace,Credit Card,Electronics,866,2,38.75,53.77,2,0.1,366.6,4,0,0,0,0,4.4,0,0,Normal
ORD-2025-010954,12/11/2025,Turkey,Desktop,Organic Search,Bank Transfer,Fashion,62,0,33.27,31.84,3,0.27,135.3,3,0,1,0,0,4.9,0,0,Normal
ORD-2024-003552,30/01/2024,Belgium,Mobile,Marketplace,Klarna,Fashion,38,0,53.48,30.44,2,0.12,351.9,6,0,0,0,1,4.3,0,0,Normal
ORD-2024-003723,15/01/2024,France,Mobile,Marketplace,PayPal,Pet Supplies,268,0,14.28,18.52,1,0.01,625,4,0,0,0,0,5,0,0,Normal
ORD-2024-004539,30/12/2024,Netherlands,Tablet,Social Media,Credit Card,Sports,668,2,21.78,28.72,2,0.17,923.1,5,0,0,0,0,4.7,0,0,Normal
ORD-2024-008950,28/04/2024,Netherlands,Mobile,Organic Search,Credit Card,Beauty,76,0,18.19,16.83,3,0.25,793.4,6,0,0,0,0,4.3,0,0,Normal
ORD-2023-001992,23/08/2023,Netherlands,Mobile,Organic Search,Credit Card,Electronics,338,3,35.28,80.53,1,0.24,622.5,4,0,0,0,0,4.7,0,0,Normal
ORD-2025-010561,20/05/2025,Belgium,Mobile,Organic Search,Credit Card,Garden,443,2,33.12,79.18,1,0.06,372.3,4,0,0,0,0,4.5,0,0,Normal
ORD-2024-005142,27/07/2024,France,Mobile,Organic Search,PayPal,Fashion,367,3,37.68,26.5,1,0.03,224.8,4,0,0,0,0,4.7,0,0,Normal
ORD-2023-003812,06/11/2023,Belgium,Desktop,Marketplace,Bank Transfer,Fashion,357,0,30.02,31.32,1,0.21,1041.1,6,1,0,0,1,3,0,0,Normal
ORD-2025-010440,05/11/2025,Germany,Mobile,Organic Search,Bank Transfer,Home & Kitchen,332,1,38.33,40.19,1,0.14,1076.6,5,0,0,0,0,4.9,0,0,Normal
ORD-2023-003451,12/07/2023,Italy,Mobile,Social Media,PayPal,Fashion,672,3,37.9,47.9,2,0.13,651.3,4,0,0,0,0,4.5,0,0,Normal
ORD-2025-004592,09/06/2025,Germany,Desktop,Direct,Klarna,Home & Kitchen,195,2,21.24,49.23,2,0.18,788.8,4,0,0,0,0,4.6,0,0,Normal
ORD-2024-007353,04/07/2024,Belgium,Tablet,Marketplace,Credit Card,Electronics,597,2,25.15,46.26,1,0.18,247.9,3,0,0,0,0,3.7,1,0,Return Risk
ORD-2023-000206,09/04/2023,Netherlands,Desktop,Organic Search,Credit Card,Toys,219,1,91.33,40.55,2,0.12,347.3,4,0,0,0,0,4.9,0,0,Normal
ORD-2024-006681,12/03/2024,Turkey,Mobile,Email,Credit Card,Garden,613,3,38.59,33.62,1,0.18,688.3,3,0,0,0,0,4.6,0,0,Normal
ORD-2025-002750,14/02/2025,Italy,Tablet,Direct,Credit Card,Sports,16,0,26.02,30.46,3,0.06,415.2,3,0,1,0,0,5,0,0,Normal
ORD-2024-001850,24/05/2024,Belgium,Mobile,Organic Search,PayPal,Garden,315,3,49.39,34.52,1,0.08,290.4,3,0,0,0,0,4.7,0,0,Normal
ORD-2023-010869,24/06/2023,Belgium,Mobile,Social Media,Credit Card,Fashion,335,3,38.14,23.25,2,0.05,124.8,3,0,0,0,0,4.8,0,0,Normal
ORD-2025-003241,05/07/2025,Belgium,Desktop,Social Media,Credit Card,Home & Kitchen,248,0,42.11,64.72,4,0.09,169.7,2,0,0,0,0,4.7,0,0,Normal
ORD-2023-009537,07/09/2023,Turkey,Mobile,Direct,Credit Card,Pet Supplies,538,2,30.23,13,1,0.05,803.2,4,0,1,0,1,4.8,0,0,Normal
ORD-2024-003110,11/02/2024,Netherlands,Mobile,Social Media,PayPal,Home & Kitchen,208,3,88.85,223.24,2,0.33,346.2,3,0,0,0,0,4.4,0,0,Normal
ORD-2025-005935,04/10/2025,Germany,Mobile,Social Media,Credit Card,Home & Kitchen,738,7,42.76,25.25,1,0.1,428.7,2,0,0,0,0,4.7,0,0,Normal
ORD-2024-005811,17/03/2024,Spain,Mobile,Email,PayPal,Sports,262,0,80.75,170.69,2,0.12,206.4,5,0,0,0,1,4.6,0,0,Normal
ORD-2025-005635,09/09/2025,Germany,Mobile,Social Media,Debit Card,Pet Supplies,113,0,76.11,31.77,3,0.01,137.2,3,0,0,0,0,3.9,0,0,Normal
ORD-2023-004308,09/05/2023,Germany,Desktop,Organic Search,Klarna,Fashion,336,3,47.58,47.27,1,0.43,273.1,3,0,0,0,0,5,0,0,Normal
ORD-2025-003157,19/04/2025,Belgium,Mobile,Direct,Debit Card,Home & Kitchen,187,0,55.36,139.26,2,0.17,600.2,5,0,0,0,0,5,0,1,Fraud Risk
ORD-2025-006535,25/05/2025,Turkey,Mobile,Organic Search,Klarna,Home & Kitchen,139,0,38.68,76.05,4,0.35,163.4,5,0,0,0,2,4.1,0,0,Normal
ORD-2025-010421,21/09/2025,Netherlands,Desktop,Direct,Credit Card,Beauty,522,4,29.04,40.93,1,0.21,405.8,4,0,0,0,0,5,0,0,Normal
ORD-2025-011095,01/09/2025,Belgium,Mobile,Direct,PayPal,Garden,562,5,31.51,70.57,1,0.12,252.7,4,0,0,0,0,4.7,0,0,Normal
ORD-2024-003833,29/11/2024,Belgium,Desktop,Paid Ads,Bank Transfer,Sports,355,3,23.37,38.49,2,0.16,200.6,4,0,0,1,1,4.9,0,0,Normal
ORD-2024-010447,03/09/2024,France,Mobile,Social Media,PayPal,Sports,507,2,8.26,22.29,2,0.25,297.7,3,0,0,0,0,4.8,0,0,Normal
ORD-2024-004777,25/04/2024,Netherlands,Mobile,Organic Search,Credit Card,Beauty,284,2,34.2,8.56,1,0.05,58,3,0,0,0,0,5,0,0,Normal
ORD-2024-007998,04/05/2024,Belgium,Mobile,Paid Ads,Credit Card,Home & Kitchen,414,2,136.12,175.79,3,0.03,310.3,3,0,0,0,0,5,0,0,Normal
ORD-2023-004277,27/08/2023,Netherlands,Mobile,Direct,Klarna,Beauty,326,1,30.6,32.68,2,0.14,253.6,4,0,0,0,0,4.9,0,0,Normal
ORD-2023-008535,12/01/2023,Netherlands,Mobile,Paid Ads,Credit Card,Fashion,96,1,53.8,31.92,1,0.16,489.6,5,0,0,0,0,3.6,0,0,Normal
ORD-2023-011513,29/07/2023,Netherlands,Mobile,Direct,Credit Card,Fashion,529,3,46.45,36.77,2,0.22,1139.3,5,0,0,0,0,4.9,0,0,Normal
ORD-2025-000279,21/06/2025,Spain,Desktop,Paid Ads,Klarna,Electronics,69,0,36.82,41.4,1,0.18,280.2,4,0,0,0,1,4,0,0,Normal
ORD-2024-006772,26/10/2024,Germany,Desktop,Direct,Credit Card,Electronics,439,2,23.58,20.22,6,0.02,323.7,4,0,0,0,0,5,0,0,Normal
ORD-2024-007416,09/05/2024,Spain,Mobile,Organic Search,PayPal,Pet Supplies,308,1,68.04,52.9,2,0.59,1334.5,6,1,0,0,3,3.4,0,0,Normal
